Primitive Index,duration,collected,total,percentage
582,5.323675155639648,4,17185,85.92500305175781
583,3.840813398361206,0,17185,85.92500305175781
584,0.0006663799285888672,0,17185,85.92500305175781
585,0.5284464359283447,0,17185,85.92500305175781
586,0.002502401592209935,0,17185,85.92500305175781
587,2.7175114154815674,0,17185,85.92500305175781
588,9.218851482728496e-05,0,17185,85.92500305175781
589,4.317136764526367,0,17185,85.92500305175781
590,23.540037155151367,32,17217,86.08499908447266
591,3.3978519439697266,0,17217,86.08499908447266
592,9.081130027770996,24,17241,86.20500183105469
593,1.3538037538528442,0,17241,86.20500183105469
594,0.0002912704658228904,0,17241,86.20500183105469
595,1.2951264381408691,0,17241,86.20500183105469
596,3.258387005189434e-05,0,17241,86.20500183105469
597,2.3340401649475098,0,17241,86.20500183105469
598,0.0016302118310704827,0,17241,86.20500183105469
599,0.35931840538978577,0,17241,86.20500183105469
600,15.91352367401123,61,17302,86.51000213623047
601,2.4499082565307617,0,17302,86.51000213623047
602,0.04513462260365486,0,17302,86.51000213623047
603,1.3641895055770874,0,17302,86.51000213623047
604,7.9346818923950195,24,17326,86.62999725341797
605,4.361058235168457,0,17326,86.62999725341797
606,17.383468627929688,59,17385,86.92500305175781
607,0.0363457128405571,0,17385,86.92500305175781
608,0.00017007933638524264,0,17385,86.92500305175781
609,0.6963385343551636,0,17385,86.92500305175781
610,1.1126199751743115e-05,0,17385,86.92500305175781
611,1.7761443853378296,0,17385,86.92500305175781
612,0.0006278355722315609,0,17385,86.92500305175781
613,3.2908616065979004,0,17385,86.92500305175781
614,0.0005022684345021844,0,17385,86.92500305175781
615,3.1057894229888916,0,17385,86.92500305175781
616,0.0004816055006813258,0,17385,86.92500305175781
617,1.652817726135254,0,17385,86.92500305175781
618,16.273279190063477,73,17458,87.29000091552734
619,1.3095927238464355,0,17458,87.29000091552734
620,0.00045346913975663483,0,17458,87.29000091552734
621,2.8301188945770264,0,17458,87.29000091552734
622,0.00037425552727654576,0,17458,87.29000091552734
623,1.2379573583602905,0,17458,87.29000091552734
624,14.020546913146973,80,17538,87.69000244140625
625,1.4467607736587524,0,17538,87.69000244140625
626,0.0002481590781826526,0,17538,87.69000244140625
627,2.197209596633911,0,17538,87.69000244140625
628,0.0003061691822949797,0,17538,87.69000244140625
629,4.250971794128418,0,17538,87.69000244140625
630,7.419466495513916,50,17588,87.94000244140625
631,4.676595687866211,0,17588,87.94000244140625
632,16.9137020111084,55,17643,88.21499633789062
633,4.272677421569824,0,17643,88.21499633789062
634,0.001066525699570775,0,17643,88.21499633789062
635,4.272305488586426,0,17643,88.21499633789062
636,3.155810594558716,47,17690,88.45000457763672
637,3.303691864013672,0,17690,88.45000457763672
638,0.001277923583984375,0,17690,88.45000457763672
639,2.1510932445526123,0,17690,88.45000457763672
640,4.7581048011779785,47,17737,88.68499755859375
641,2.655816078186035,0,17737,88.68499755859375
642,20.430673599243164,101,17838,89.19000244140625
643,4.79665470123291,0,17838,89.19000244140625
644,21.700897216796875,89,17927,89.63500213623047
645,0.7601583003997803,0,17927,89.63500213623047
646,9.302058970206417e-06,0,17927,89.63500213623047
647,2.471853256225586,0,17927,89.63500213623047
648,0.00750859547406435,0,17927,89.63500213623047
649,2.4423041343688965,0,17927,89.63500213623047
650,2.384185791015625e-06,0,17927,89.63500213623047
651,0.9688649773597717,0,17927,89.63500213623047
652,0.00023603437875863165,0,17927,89.63500213623047
653,4.161629676818848,0,17927,89.63500213623047
654,12.382902145385742,114,18041,90.20500183105469
655,2.160309076309204,0,18041,90.20500183105469
656,0.0027044620364904404,0,18041,90.20500183105469
657,1.4474164247512817,0,18041,90.20500183105469
658,17.428855895996094,26,18067,90.33499908447266
659,2.6035118103027344,0,18067,90.33499908447266
660,6.514036178588867,0,18067,90.33499908447266
661,1.8063902854919434,0,18067,90.33499908447266
662,8.571937561035156,0,18067,90.33499908447266
663,2.161806583404541,0,18067,90.33499908447266
664,0.00019226204312872142,0,18067,90.33499908447266
665,4.5012431144714355,0,18067,90.33499908447266
666,15.44997787475586,16,18083,90.41500091552734
667,0.5429457426071167,0,18083,90.41500091552734
668,5.880991375306621e-05,0,18083,90.41500091552734
669,0.5251443982124329,0,18083,90.41500091552734
670,5.245208376436494e-05,0,18083,90.41500091552734
671,1.266432762145996,0,18083,90.41500091552734
672,0.0004688898625317961,0,18083,90.41500091552734
673,3.077707052230835,0,18083,90.41500091552734
674,0.0004998842487111688,0,18083,90.41500091552734
675,4.6186347007751465,0,18083,90.41500091552734
676,14.561294555664062,32,18115,90.57499694824219
677,0.6035815477371216,0,18115,90.57499694824219
678,0.0002972284855786711,0,18115,90.57499694824219
679,4.44388484954834,0,18115,90.57499694824219
680,9.44206714630127,29,18144,90.72000122070312
681,3.2297778129577637,0,18144,90.72000122070312
682,23.336849212646484,31,18175,90.875
683,2.072208881378174,0,18175,90.875
684,0.0002742066571954638,0,18175,90.875
685,1.8798061609268188,0,18175,90.875
686,0.0001811981201171875,0,18175,90.875
687,3.222498655319214,0,18175,90.875
688,0.0074521698988974094,0,18175,90.875
689,4.375740051269531,0,18175,90.875
690,0.0009202956571243703,0,18175,90.875
691,4.712376117706299,0,18175,90.875
692,8.123725891113281,7,18182,90.90999603271484
693,4.5825324058532715,0,18182,90.90999603271484
694,3.242727756500244,0,18182,90.90999603271484
695,4.182978630065918,0,18182,90.90999603271484
696,22.029809951782227,25,18207,91.03500366210938
697,2.0704686641693115,0,18207,91.03500366210938
698,1.5047111511230469,9,18216,91.08000183105469
699,4.620460033416748,0,18216,91.08000183105469
700,2.2298483848571777,1,18217,91.08499908447266
701,3.3878586292266846,0,18217,91.08499908447266
702,9.068684577941895,7,18224,91.1199951171875
703,1.4719698429107666,0,18224,91.1199951171875
704,0.00034491586848162115,0,18224,91.1199951171875
705,1.3593195676803589,0,18224,91.1199951171875
706,1.748402792145498e-05,0,18224,91.1199951171875
707,1.910642147064209,0,18224,91.1199951171875
708,0.0007406870136037469,0,18224,91.1199951171875
709,1.252389907836914,0,18224,91.1199951171875
710,18.259845733642578,17,18241,91.20500183105469
711,1.578370213508606,0,18241,91.20500183105469
712,9.388408660888672,6,18247,91.23500061035156
713,1.7838609218597412,0,18247,91.23500061035156
714,0.0014019020600244403,0,18247,91.23500061035156
715,4.79990816116333,0,18247,91.23500061035156
716,6.6853718757629395,4,18251,91.25499725341797
717,1.2286030054092407,0,18251,91.25499725341797
718,0.0004053133015986532,0,18251,91.25499725341797
719,3.3843061923980713,0,18251,91.25499725341797
720,19.17228889465332,62,18313,91.56500244140625
721,1.0474956035614014,0,18313,91.56500244140625
722,0.00019393983529880643,0,18313,91.56500244140625
723,2.6930222511291504,0,18313,91.56500244140625
724,4.12437105178833,6,18319,91.59500122070312
725,2.6888606548309326,0,18319,91.59500122070312
726,13.641331672668457,55,18374,91.8699951171875
727,1.5540099143981934,0,18374,91.8699951171875
728,7.232855568872765e-05,0,18374,91.8699951171875
729,2.0806632041931152,0,18374,91.8699951171875
730,0.0006461143493652344,0,18374,91.8699951171875
731,2.7934250831604004,0,18374,91.8699951171875
732,10.072644233703613,79,18453,92.26499938964844
733,2.8362884521484375,0,18453,92.26499938964844
734,0.00018358232046011835,0,18453,92.26499938964844
735,0.7923459410667419,0,18453,92.26499938964844
736,0.0005205472116358578,0,18453,92.26499938964844
737,4.488803863525391,0,18453,92.26499938964844
738,4.273978233337402,10,18463,92.31500244140625
739,1.1760902404785156,0,18463,92.31500244140625
740,9.024401664733887,20,18483,92.41500091552734
741,1.0947202444076538,0,18483,92.41500091552734
742,0.0003099482273682952,0,18483,92.41500091552734
743,2.8752667903900146,0,18483,92.41500091552734
744,0.0005944569711573422,0,18483,92.41500091552734
745,0.12405140697956085,0,18483,92.41500091552734
746,0.0004990895395167172,0,18483,92.41500091552734
747,4.5857391357421875,0,18483,92.41500091552734
748,19.53567886352539,24,18507,92.53500366210938
749,2.8708717823028564,0,18507,92.53500366210938
750,6.888726234436035,0,18507,92.53500366210938
751,2.4310383796691895,0,18507,92.53500366210938
752,0.0003725593851413578,0,18507,92.53500366210938
753,1.3769054412841797,0,18507,92.53500366210938
754,8.326298484462313e-06,0,18507,92.53500366210938
755,0.3826093375682831,0,18507,92.53500366210938
756,9.061486343853176e-05,0,18507,92.53500366210938
757,0.1084732636809349,0,18507,92.53500366210938
758,0.00011551076750038192,0,18507,92.53500366210938
759,3.2627410888671875,0,18507,92.53500366210938
760,15.059562683105469,43,18550,92.75
761,4.677577495574951,0,18550,92.75
762,19.086803436279297,1,18551,92.7550048828125
763,3.264824151992798,0,18551,92.7550048828125
764,0.0006400056881830096,0,18551,92.7550048828125
765,1.6978681087493896,0,18551,92.7550048828125
766,19.430208206176758,3,18554,92.7699966430664
767,4.904996871948242,0,18554,92.7699966430664
768,17.859107971191406,7,18561,92.80500030517578
769,0.8701527714729309,0,18561,92.80500030517578
770,0.00013228623720351607,0,18561,92.80500030517578
771,4.483433723449707,0,18561,92.80500030517578
772,18.085918426513672,4,18565,92.82500457763672
773,3.7980339527130127,0,18565,92.82500457763672
774,0.0008487701998092234,0,18565,92.82500457763672
775,0.7295358777046204,0,18565,92.82500457763672
776,0.00030358630465343595,0,18565,92.82500457763672
777,4.363028526306152,0,18565,92.82500457763672
778,3.788299798965454,0,18565,92.82500457763672
779,1.4031898975372314,0,18565,92.82500457763672
780,0.00012253721070010215,0,18565,92.82500457763672
781,3.8078699111938477,0,18565,92.82500457763672
782,14.077239990234375,10,18575,92.875
783,4.541091442108154,0,18575,92.875
784,14.248710632324219,35,18610,93.04999542236328
785,0.700122058391571,0,18610,93.04999542236328
786,0.00016054304433055222,0,18610,93.04999542236328
787,1.6692135334014893,0,18610,93.04999542236328
788,0.0002304712834302336,0,18610,93.04999542236328
789,0.44005048274993896,0,18610,93.04999542236328
790,0.0004037221078760922,0,18610,93.04999542236328
791,0.5661463737487793,0,18610,93.04999542236328
792,0.0009584426297806203,0,18610,93.04999542236328
793,3.469644069671631,0,18610,93.04999542236328
794,0.0004609425668604672,0,18610,93.04999542236328
795,0.11635909974575043,0,18610,93.04999542236328
796,0.0003957748122047633,0,18610,93.04999542236328
797,1.2263597249984741,0,18610,93.04999542236328
798,1.9580705165863037,0,18610,93.04999542236328
799,3.1860077381134033,0,18610,93.04999542236328
800,10.106927871704102,1,18611,93.05500030517578
801,4.886687755584717,0,18611,93.05500030517578
802,9.903430938720703,0,18611,93.05500030517578
803,4.65718936920166,0,18611,93.05500030517578
804,11.270456314086914,0,18611,93.05500030517578
805,4.925590515136719,0,18611,93.05500030517578
806,11.695323944091797,0,18611,93.05500030517578
807,0.5457256436347961,0,18611,93.05500030517578
808,0.0005626678466796875,0,18611,93.05500030517578
809,0.10637032985687256,0,18611,93.05500030517578
810,0.0006596246967092156,0,18611,93.05500030517578
811,2.3079702854156494,0,18611,93.05500030517578
812,0.00012079874431947246,0,18611,93.05500030517578
813,2.7859864234924316,0,18611,93.05500030517578
814,31.129756927490234,11,18622,93.11000061035156
815,1.4157403707504272,0,18622,93.11000061035156
816,5.764116287231445,2,18624,93.12000274658203
817,2.542178153991699,0,18624,93.12000274658203
818,11.119730949401855,20,18644,93.22000122070312
819,1.367204189300537,0,18644,93.22000122070312
820,0.00100135977845639,0,18644,93.22000122070312
821,3.9334230422973633,0,18644,93.22000122070312
822,7.720544815063477,2,18646,93.22999572753906
823,4.8631510734558105,0,18646,93.22999572753906
824,8.210741996765137,0,18646,93.22999572753906
825,0.8110917806625366,0,18646,93.22999572753906
826,0.0007963187526911497,0,18646,93.22999572753906
827,0.25844335556030273,0,18646,93.22999572753906
828,0.0005316734313964844,0,18646,93.22999572753906
829,3.2386622428894043,0,18646,93.22999572753906
830,12.38958740234375,16,18662,93.30999755859375
831,2.984438896179199,0,18662,93.30999755859375
832,13.84921932220459,7,18669,93.34500122070312
833,3.3651657104492188,0,18669,93.34500122070312
834,5.863890171051025,0,18669,93.34500122070312
835,1.2885963916778564,0,18669,93.34500122070312
836,0.0001839629258029163,0,18669,93.34500122070312
837,2.743730068206787,0,18669,93.34500122070312
838,0.0009093527332879603,0,18669,93.34500122070312
839,4.064398765563965,0,18669,93.34500122070312
840,8.202301025390625,1,18670,93.3499984741211
841,3.3937606811523438,0,18670,93.3499984741211
842,0.0008066495065577328,0,18670,93.3499984741211
843,2.486806631088257,0,18670,93.3499984741211
844,0.0001343091280432418,0,18670,93.3499984741211
845,2.6212284564971924,0,18670,93.3499984741211
846,0.0010506311664357781,0,18670,93.3499984741211
847,0.2692175805568695,0,18670,93.3499984741211
848,0.0006461143493652344,0,18670,93.3499984741211
849,0.619421124458313,0,18670,93.3499984741211
850,0.0002837181091308594,0,18670,93.3499984741211
851,3.4920341968536377,0,18670,93.3499984741211
852,19.57137107849121,9,18679,93.39500427246094
853,2.2155380249023438,0,18679,93.39500427246094
854,5.494297027587891,59,18738,93.69000244140625
855,4.1151509284973145,0,18738,93.69000244140625
856,0.6020674705505371,7,18745,93.7249984741211
857,4.6064229011535645,0,18745,93.7249984741211
858,0.526416003704071,1,18746,93.7300033569336
859,3.0593643188476562,0,18746,93.7300033569336
860,0.015984375029802322,0,18746,93.7300033569336
861,4.769972324371338,0,18746,93.7300033569336
862,0.002681414131075144,0,18746,93.7300033569336
863,1.8360850811004639,0,18746,93.7300033569336
864,0.00010093052696902305,0,18746,93.7300033569336
865,0.410622239112854,0,18746,93.7300033569336
866,0.00020503996347542852,0,18746,93.7300033569336
867,2.9697988033294678,0,18746,93.7300033569336
868,16.464153289794922,19,18765,93.82499694824219
869,3.27194881439209,0,18765,93.82499694824219
870,0.0013738878769800067,0,18765,93.82499694824219
871,1.2436199188232422,0,18765,93.82499694824219
872,12.9415283203125,36,18801,94.00499725341797
873,4.781731605529785,0,18801,94.00499725341797
874,16.94649314880371,29,18830,94.1500015258789
875,1.1269830465316772,0,18830,94.1500015258789
876,3.5880465507507324,0,18830,94.1500015258789
877,1.8723258972167969,0,18830,94.1500015258789
878,0.0036366779822856188,0,18830,94.1500015258789
879,3.98730731010437,0,18830,94.1500015258789
880,0.0005499521503224969,0,18830,94.1500015258789
881,2.7688488960266113,0,18830,94.1500015258789
882,0.0002884864807128906,0,18830,94.1500015258789
883,0.5806134939193726,0,18830,94.1500015258789
884,0.00012159346806583926,0,18830,94.1500015258789
885,0.8020315170288086,0,18830,94.1500015258789
886,5.245208376436494e-05,0,18830,94.1500015258789
887,0.7889388203620911,0,18830,94.1500015258789
888,0.0002535184030421078,0,18830,94.1500015258789
889,4.100534915924072,0,18830,94.1500015258789
890,11.113873481750488,2,18832,94.16000366210938
891,0.6034456491470337,0,18832,94.16000366210938
892,0.0010881636990234256,0,18832,94.16000366210938
893,1.54030442237854,0,18832,94.16000366210938
894,0.00010517550254007801,0,18832,94.16000366210938
895,2.722681760787964,0,18832,94.16000366210938
896,15.052408218383789,10,18842,94.20999908447266
897,3.5243091583251953,0,18842,94.20999908447266
898,0.0026766459923237562,0,18842,94.20999908447266
899,3.308495044708252,0,18842,94.20999908447266
900,0.00024318693613167852,0,18842,94.20999908447266
901,0.4897761642932892,0,18842,94.20999908447266
902,0.0004553794569801539,0,18842,94.20999908447266
903,3.0627949237823486,0,18842,94.20999908447266
904,16.291406631469727,4,18846,94.2300033569336
905,3.9881033897399902,0,18846,94.2300033569336
906,21.11524772644043,3,18849,94.2449951171875
907,1.8407199382781982,0,18849,94.2449951171875
908,6.2871413230896,4,18853,94.26499938964844
909,0.1652287244796753,0,18853,94.26499938964844
910,0.00012040137517033145,0,18853,94.26499938964844
911,2.402982473373413,0,18853,94.26499938964844
912,0.0007720788125880063,0,18853,94.26499938964844
913,0.6793427467346191,0,18853,94.26499938964844
914,1.511201024055481,19,18872,94.36000061035156
915,4.3668694496154785,0,18872,94.36000061035156
916,16.859539031982422,16,18888,94.44000244140625
917,4.203366756439209,0,18888,94.44000244140625
918,22.49993324279785,19,18907,94.53499603271484
919,0.9034860134124756,0,18907,94.53499603271484
920,0.00027778063667938113,0,18907,94.53499603271484
921,2.1144962310791016,0,18907,94.53499603271484
922,18.487760543823242,3,18910,94.55000305175781
923,4.533378601074219,0,18910,94.55000305175781
924,16.71054458618164,1,18911,94.55500030517578
925,3.473475933074951,0,18911,94.55500030517578
926,12.633012771606445,0,18911,94.55500030517578
927,4.732764720916748,0,18911,94.55500030517578
928,13.314339637756348,12,18923,94.61499786376953
929,1.486055612564087,0,18923,94.61499786376953
930,0.0002050574985332787,0,18923,94.61499786376953
931,0.40697339177131653,0,18923,94.61499786376953
932,0.00010013579594669864,0,18923,94.61499786376953
933,0.9673569798469543,0,18923,94.61499786376953
934,0.00010887781536439434,0,18923,94.61499786376953
935,4.815733909606934,0,18923,94.61499786376953
936,12.584587097167969,12,18935,94.67499542236328
937,0.7097591161727905,0,18935,94.67499542236328
938,0.0002511342172510922,0,18935,94.67499542236328
939,2.609879732131958,0,18935,94.67499542236328
940,0.0005118051776662469,0,18935,94.67499542236328
941,4.725214958190918,0,18935,94.67499542236328
942,3.4423317909240723,0,18935,94.67499542236328
943,2.339482307434082,0,18935,94.67499542236328
944,11.504140853881836,1,18936,94.68000030517578
945,2.8917179107666016,0,18936,94.68000030517578
946,0.0057888031005859375,0,18936,94.68000030517578
947,1.8699380159378052,0,18936,94.68000030517578
948,0.00011761982750613242,0,18936,94.68000030517578
949,2.651766300201416,0,18936,94.68000030517578
950,0.0013454754371196032,0,18936,94.68000030517578
951,4.825144290924072,0,18936,94.68000030517578
952,3.4678895473480225,16,18952,94.76000213623047
953,1.739100456237793,0,18952,94.76000213623047
954,0.00047524768160656095,0,18952,94.76000213623047
955,4.764369487762451,0,18952,94.76000213623047
956,16.366924285888672,1,18953,94.76499938964844
957,2.0627951622009277,0,18953,94.76499938964844
958,0.00019798835273832083,0,18953,94.76499938964844
959,2.284829616546631,0,18953,94.76499938964844
960,0.00041882196092046797,0,18953,94.76499938964844
961,3.570384979248047,0,18953,94.76499938964844
962,0.0014493862399831414,0,18953,94.76499938964844
963,1.2755582332611084,0,18953,94.76499938964844
964,0.0002012650074902922,0,18953,94.76499938964844
965,2.3903346061706543,0,18953,94.76499938964844
966,12.661725044250488,0,18953,94.76499938964844
967,0.9628103971481323,0,18953,94.76499938964844
968,4.373896081233397e-05,0,18953,94.76499938964844
969,4.956256866455078,0,18953,94.76499938964844
970,12.488348960876465,9,18962,94.80999755859375
971,4.343474864959717,0,18962,94.80999755859375
972,14.348495483398438,6,18968,94.84000396728516
973,3.264371871948242,0,18968,94.84000396728516
974,0.0005809470894746482,0,18968,94.84000396728516
975,3.233680009841919,0,18968,94.84000396728516
976,0.0004982948303222656,0,18968,94.84000396728516
977,4.455676078796387,0,18968,94.84000396728516
978,20.27182388305664,72,19040,95.20000457763672
979,2.3955917358398438,0,19040,95.20000457763672
980,4.209665298461914,1,19041,95.20499420166016
981,0.933501660823822,0,19041,95.20499420166016
982,0.0028121471405029297,0,19041,95.20499420166016
983,0.9612394571304321,0,19041,95.20499420166016
984,2.791917085647583,70,19111,95.55500030517578
985,3.526273727416992,0,19111,95.55500030517578
986,6.262568950653076,19,19130,95.6500015258789
987,3.613130807876587,0,19130,95.6500015258789
988,4.109257698059082,3,19133,95.66500091552734
989,3.9513871669769287,0,19133,95.66500091552734
990,20.62306785583496,1,19134,95.67000579833984
991,4.438718318939209,0,19134,95.67000579833984
992,13.28354263305664,4,19138,95.69000244140625
993,2.973109245300293,0,19138,95.69000244140625
994,6.427659511566162,12,19150,95.75
995,0.07313842326402664,0,19150,95.75
996,3.896374983014539e-05,0,19150,95.75
997,0.8041811585426331,0,19150,95.75
998,0.0001366211799904704,0,19150,95.75
999,0.04555356502532959,0,19150,95.75
1000,0.00012569091632030904,0,19150,95.75
1001,4.526285648345947,0,19150,95.75
1002,7.424861431121826,2,19152,95.76000213623047
1003,0.9829256534576416,0,19152,95.76000213623047
1004,0.001188516616821289,0,19152,95.76000213623047
1005,1.4879748821258545,0,19152,95.76000213623047
1006,0.00012636184692382812,0,19152,95.76000213623047
1007,3.288684844970703,0,19152,95.76000213623047
1008,11.243593215942383,19,19171,95.85499572753906
1009,0.6146107316017151,0,19171,95.85499572753906
1010,8.66336195031181e-05,0,19171,95.85499572753906
1011,1.7724621295928955,0,19171,95.85499572753906
1012,0.0003876288537867367,0,19171,95.85499572753906
1013,1.9595789909362793,0,19171,95.85499572753906
1014,0.00012954075646121055,0,19171,95.85499572753906
1015,0.7825340032577515,0,19171,95.85499572753906
1016,4.0531158447265625e-05,0,19171,95.85499572753906
1017,2.4038240909576416,0,19171,95.85499572753906
1018,4.1819748878479,45,19216,96.08000183105469
1019,1.3460147380828857,0,19216,96.08000183105469
1020,0.0004255771345924586,0,19216,96.08000183105469
1021,2.5783262252807617,0,19216,96.08000183105469
1022,6.938690662384033,9,19225,96.125
1023,3.544705629348755,0,19225,96.125
1024,5.9292426109313965,0,19225,96.125
1025,3.4084744453430176,0,19225,96.125
1026,7.413873195648193,0,19225,96.125
1027,3.216104507446289,0,19225,96.125
1028,0.001299778581596911,0,19225,96.125
1029,3.4350295066833496,0,19225,96.125
1030,0.00037074086139909923,0,19225,96.125
1031,1.850534200668335,0,19225,96.125
1032,9.037187576293945,0,19225,96.125
1033,1.4044151306152344,0,19225,96.125
1034,0.00016172726463992149,0,19225,96.125
1035,4.288335800170898,0,19225,96.125
1036,18.999555587768555,16,19241,96.20500183105469
1037,4.845560550689697,0,19241,96.20500183105469
1038,19.098447799682617,4,19245,96.2249984741211
1039,3.8522956371307373,0,19245,96.2249984741211
1040,27.42430305480957,8,19253,96.26499938964844
1041,4.553308486938477,0,19253,96.26499938964844
1042,16.608715057373047,0,19253,96.26499938964844
1043,2.3347601890563965,0,19253,96.26499938964844
1044,0.0007017457392066717,0,19253,96.26499938964844
1045,3.8825457096099854,0,19253,96.26499938964844
1046,0.0012540817260742188,0,19253,96.26499938964844
1047,1.2691473960876465,0,19253,96.26499938964844
1048,0.00018835066293831915,0,19253,96.26499938964844
1049,1.935123085975647,0,19253,96.26499938964844
1050,7.00460147857666,5,19258,96.29000091552734
1051,2.3977432250976562,0,19258,96.29000091552734
1052,7.9707841873168945,2,19260,96.30000305175781
1053,2.6925811767578125,0,19260,96.30000305175781
1054,0.0032587845344096422,0,19260,96.30000305175781
1055,0.27127841114997864,0,19260,96.30000305175781
1056,6.87847900390625,2,19262,96.31000518798828
1057,3.7408838272094727,0,19262,96.31000518798828
1058,7.932290077209473,3,19265,96.32499694824219
1059,2.3455474376678467,0,19265,96.32499694824219
1060,8.376884460449219,1,19266,96.33000183105469
1061,2.9386816024780273,0,19266,96.33000183105469
1062,0.0005511442432180047,0,19266,96.33000183105469
1063,1.8590294122695923,0,19266,96.33000183105469
1064,4.7286350309150293e-05,0,19266,96.33000183105469
1065,0.672771692276001,0,19266,96.33000183105469
1066,9.65595172601752e-05,0,19266,96.33000183105469
1067,3.7891883850097656,0,19266,96.33000183105469
1068,11.721142768859863,7,19273,96.36499786376953
1069,4.043045997619629,0,19273,96.36499786376953
1070,0.0027229387778788805,0,19273,96.36499786376953
1071,1.6279147863388062,0,19273,96.36499786376953
1072,15.732467651367188,1,19274,96.37000274658203
1073,0.49196940660476685,0,19274,96.37000274658203
1074,0.00049591064453125,0,19274,96.37000274658203
1075,2.5327584743499756,0,19274,96.37000274658203
1076,0.00023444493126589805,0,19274,96.37000274658203
1077,4.288354873657227,0,19274,96.37000274658203
1078,3.826164960861206,0,19274,96.37000274658203
1079,1.2545273303985596,0,19274,96.37000274658203
1080,10.540165901184082,0,19274,96.37000274658203
1081,0.5503273010253906,0,19274,96.37000274658203
1082,0.00040594107122160494,0,19274,96.37000274658203
1083,4.769827842712402,0,19274,96.37000274658203
1084,8.379767417907715,0,19274,96.37000274658203
1085,2.507033109664917,0,19274,96.37000274658203
1086,9.087600708007812,0,19274,96.37000274658203
1087,4.856496810913086,0,19274,96.37000274658203
1088,10.103668212890625,0,19274,96.37000274658203
1089,0.2496088743209839,0,19274,96.37000274658203
1090,0.0006028021452948451,0,19274,96.37000274658203
1091,3.913546562194824,0,19274,96.37000274658203
1092,13.301835060119629,1,19275,96.375
1093,3.2507119178771973,0,19275,96.375
1094,4.56459903717041,0,19275,96.375
1095,4.380832195281982,0,19275,96.375
1096,3.6384406089782715,5,19280,96.4000015258789
1097,1.1637378931045532,0,19280,96.4000015258789
1098,0.00014305117656476796,0,19280,96.4000015258789
1099,0.011732746846973896,0,19280,96.4000015258789
1100,0.00014623005699831992,0,19280,96.4000015258789
1101,2.1505579948425293,0,19280,96.4000015258789
1102,1.187085509300232,0,19280,96.4000015258789
1103,2.757200002670288,0,19280,96.4000015258789
1104,0.010594725608825684,0,19280,96.4000015258789
1105,3.0203423500061035,0,19280,96.4000015258789
1106,0.00012467303895391524,0,19280,96.4000015258789
1107,2.2168288230895996,0,19280,96.4000015258789
1108,12.315295219421387,4,19284,96.41999816894531
1109,4.64222526550293,0,19284,96.41999816894531
1110,12.344815254211426,0,19284,96.41999816894531
1111,2.887286901473999,0,19284,96.41999816894531
1112,2.813098192214966,1,19285,96.42500305175781
1113,3.123112678527832,0,19285,96.42500305175781
1114,14.177299499511719,0,19285,96.42500305175781
1115,4.643841743469238,0,19285,96.42500305175781
1116,13.21106243133545,0,19285,96.42500305175781
1117,3.60967755317688,0,19285,96.42500305175781
1118,9.701061248779297,0,19285,96.42500305175781
1119,2.8257925510406494,0,19285,96.42500305175781
1120,10.677473068237305,0,19285,96.42500305175781
1121,3.0984280109405518,0,19285,96.42500305175781
1122,11.238783836364746,0,19285,96.42500305175781
1123,1.6166112422943115,0,19285,96.42500305175781
1124,3.497708894428797e-05,0,19285,96.42500305175781
1125,4.416140079498291,0,19285,96.42500305175781
1126,13.842247009277344,0,19285,96.42500305175781
1127,4.886663436889648,0,19285,96.42500305175781
1128,6.158438205718994,0,19285,96.42500305175781
1129,2.8080878257751465,0,19285,96.42500305175781
1130,15.404890060424805,1,19286,96.43000030517578
1131,0.7878026962280273,0,19286,96.43000030517578
1132,0.0006401558639481664,0,19286,96.43000030517578
1133,1.378709316253662,0,19286,96.43000030517578
1134,7.549921429017559e-05,0,19286,96.43000030517578
1135,4.218825817108154,0,19286,96.43000030517578
1136,16.308488845825195,0,19286,96.43000030517578
1137,0.38947218656539917,0,19286,96.43000030517578
1138,0.00047445305972360075,0,19286,96.43000030517578
1139,1.4119302034378052,0,19286,96.43000030517578
1140,4.787560939788818,2,19288,96.44000244140625
1141,1.2506470680236816,0,19288,96.44000244140625
1142,0.00018695989274419844,0,19288,96.44000244140625
1143,2.331667184829712,0,19288,96.44000244140625
1144,1.4115281105041504,0,19288,96.44000244140625
1145,2.9073214530944824,0,19288,96.44000244140625
1146,20.07291603088379,0,19288,96.44000244140625
1147,2.41579008102417,0,19288,96.44000244140625
1148,0.00023285682254936546,0,19288,96.44000244140625
1149,3.939157485961914,0,19288,96.44000244140625
1150,2.722907543182373,1,19289,96.44499969482422
1151,1.3788721561431885,0,19289,96.44499969482422
1152,0.0007692972430959344,0,19289,96.44499969482422
1153,0.4385114014148712,0,19289,96.44499969482422
1154,0.00040849047945812345,0,19289,96.44499969482422
1155,1.6343268156051636,0,19289,96.44499969482422
1156,11.4343900680542,0,19289,96.44499969482422
1157,3.4470913410186768,0,19289,96.44499969482422
1158,0.0010360156884416938,0,19289,96.44499969482422
1159,0.6744371652603149,0,19289,96.44499969482422
1160,11.822348594665527,2,19291,96.45500183105469
1161,3.004406690597534,0,19291,96.45500183105469
1162,14.689759254455566,1,19292,96.45999908447266
1163,0.13523925840854645,0,19292,96.45999908447266
1164,0.0002352517331019044,0,19292,96.45999908447266
1165,2.9097518920898438,0,19292,96.45999908447266
1166,0.0009016195544973016,0,19292,96.45999908447266
